date,tweet,saham
2026-05-06,"Ada Sinyal buy $BBRI apakah sudah rebound dimulai? $BUMI menarik kemarin ada transaksi nego jumbo, AVG under 230 nampaknya masih aman",bbri
2026-05-06,"Continuing if you have 100 million, say if you hold $BBRI Lets assume 30 April 2021 - 30 April 2026 100 million = 246 lots Capital gain = - Rp. 26,318,383 Dividend = Rp. 33,533,268 Total gain / loss = Rp. 7,214,884 Maybe thats why Bleklok didnt sell after years..",bbri
2026-05-06,"THS: multiBAGGER: NO Beggars: 5 taon, 10 taon, sejak AWAL Observasi: MAPI UNVR ASII ICBP BBCA BBRI IHSG CPIN adro AMRT pgeo DSSA BYAN BREN jsmr elsa antm arto indy : +3150,00% s.d. +15,05%: konsistensi: 4957,47% (CPIN sjak AWAL): 1384,54% (ICBP sjak AWAL): portofolio:",icbp
2026-05-06,Icbp. 4 jam Profit 2 days avg.. Hopefully it brings blessings,icbp
2026-05-06,"Yeah, it did have it back then under $TLKM",tlkm
2026-05-06,"PT Telkom Indonesia (Persero) Tbk (TLKM) provides an explanation regarding the investigation process conducted by two United States authorities, namely the U.S. Securities and Exchange Commission (SEC) and the U.S. Department of Justice (DOJ). Read more",tlkm
2026-05-06,"Today Im a bit more free, but its still pretty likely I wont be able to update quickly yet, okay? BRPT still keep Bang BECA still keep BULL sold out PTRONK still keep GOCAP dont even ask TLKM Im averaging up MBMA sold out BEKASEOUL keep BIPI keep The other 4 are still",tlkm
2026-05-06,Telkoms ($TLKM) auditor is EY,tlkm
2026-05-06,"Jaga kesehatan, hidup lebih nyaman. Dapatkan hemat 10%* untuk layanan kesehatan di Siloam Hospitals pakai Mandiri Kartu Kredit! Berlaku hingga 31 Desember 2026. Yuk, manfaatkan promonya sekarang dan jaga kesehatanmu dengan lebih tenang! *Info: http://bmri.id/SiloamReguler26",bmri
2026-05-06,"Liburan makin dekat, deal-nya makin hemat! Nikmati diskon hingga Rp5 juta* dengan Mandiri Kartu Kredit di Traveloka 5.5 Epic Sale! Berlaku 4–8 Mei 2026. Yuk, manfaatkan promonya buat healing! *Info: http://bmri.id/Traveloka55BankMandiriberizindandiawasioleh",bmri
2026-05-06,Lihat chart terakhir aih bmri,bmri
2026-05-06,"Waktu yang tepat untuk belanja di Lazada! Nikmati diskon hingga Rp325 ribu* pakai Mandiri Kartu Kredit di Lazada! Berlaku hingga 8 Mei 2026. Yuk, checkout isi keranjangmu sekarang juga! *Info: http://bmri.id/lazada55BankMandiriberizindandiawasiolehOtoritas",bmri
2026-05-06,Bisa naik sampai berapa dan apakah sinyal perlawanan naik ini bisa menjadi sinyal dari sudah selesainya tren turun harga saham $BMRI yang sudah berjalan dari tahun lalu? Pembahasan selengkapnya di sini,bmri
2026-05-06,BMRI : Bisa naik sampai berapa? | Elliott Wave Analysis Harga saham #BMRI terlihat mulai bergerak naik pada perdagangan kemarin setelah tertekan turun di beberapa minggu sebelumnya,bmri
2026-05-06,"Upgrade smartwatch baru biar lari makin semangat! Dapatkan Huawei Watch GT Runner 2 dengan diskon hingga Rp350 ribu* pakai Mandiri Kartu Kredit di Shopee! Berlaku hingga 14 Mei 2026. Yuk, checkout sekarang sebelum promonya berakhir! *Info: http://bmri.id/shopeeGTRunner",bmri
2026-05-06,"tanggal 8 dividen ADRO & BBRI sekaligus ex date BMRI. setelah itu udahlah cash out dari pasar ini dulu, misalnya..",bmri
2026-05-06,"Aksi buyback kembali dilakukan sektor perbankan besar. BBCA: Rp5 triliun BMRI: Rp1,17 triliun BBNI: Rp905 miliar Langkah ini sering diartikan sebagai sinyal kepercayaan manajemen terhadap valuasi sahamnya. Apakah BBRI akan mengikuti? #BBCA #BBRI #BMRI #BBNI #PinePick",bmri
2026-05-06,"Sejumlah emiten mengumumkan jadwal pembagian dividen tunai tahun buku 2025, seperti BMRI, JPFA, hingga BJBR.",bmri
2026-05-06,"emiten Bank Mandiri (BMRI) mencatatkan cost of credit atau CoC turun dari 0,71% pada kuartal I-2025 menjadi 0,48% di kuartal I-2026. Penurunan juga terjadi di emiten Bank Rakyat Indonesia (BBRI) dari 3,5% menjadi 3,2%, serta Bank Tabungan Negara (BBTN) dari 1,1% menjadi 0,9%.",bmri
2026-05-06,"Untuk dividen BBRI yg terbaik, untuk pelayanan BBCA, untuk capital gain BMRI.",bmri
2026-05-06,"Dines di bmri, tapi enakan bca si wkwk",bmri
2026-05-06,Nunggu BBRI & BMRI,bmri
2026-05-06,"Hi Briders & Insan BRILiaN! Dividen cair lebih cepat? Bisa banget! Gak perlu nunggu lama, sekarang kamu bisa nikmati fasilitas BREW Dividen di aplikasi brights. Cek jadwal pencairan untuk saham-saham jagoan kamu seperti ASII, BMRI, hingga PGEO di slide berikutnya!",bmri
2026-05-06,"@ibnus Halo Sahabat @ibnus , mohon maaf atas ketidaknyamanannya. Apabila mesin CSM mengalami kendala, kami persilakan Sahabat bisa melakukan transaksi kembali melalui mesin terdekat lainnya. Informasi lokasi CS Machine dapat akses http://bmri.id/lokasicsmachine.Apabilaberkenan",bmri
2026-05-06,"@cccceeellll Halo Sahabat cccceeellll, informasi program magang Kriya Mandiri dapat diakses melalui http://bmri.id/careeratauwebsitehttp://magentaku.id.Mohonjagakerahasiaandatapribadi.ProsesrekrutmenBankMandirihanyadilakukanmelaluisaluranresmidantidak",bmri
2026-05-06,"Padahal 3 hari lagi cumdate, ini kenapa bmri masih loyo njir",bmri
2026-05-06,"𝐔𝐩𝐝𝐚𝐭𝐞 𝐒𝐜𝐫𝐞𝐞𝐧𝐢𝐧𝐠 𝐖𝐚𝐭𝐜𝐡𝐥𝐢𝐬𝐭 𝐒𝐚𝐡𝐚𝐦 𝐈𝐧𝐝𝐨𝐧𝐞𝐬𝐢𝐚 : 𝐇𝐚𝐫𝐢 𝐑𝐚𝐛𝐮, 𝟎𝟔 𝐌𝐞𝐢 𝟐𝟎𝟐𝟔 (𝐂𝐥𝐨𝐬𝐢𝐧𝐠). I = UNTR, INDF. II = ADRO, MEDC, ARCI, ISAT, BBNI, ITMG. III = UNVR, ENRG, ESSA, PSAB, AMRT, EMAS, JPFA, PTBA, SRTG, ELSA.",isat
2026-05-06,PT Indosat Ooredo Hutchison Tbk (ISAT) akan membagikan dividen tunai senilai IDR 3.58 triliun atau senilai IDR 111 per saham. *Disclaimer On,isat
2026-05-06,"PT Indosat Tbk, emiten telekomunikasi dan digital berkode saham ISAT, akan membagikan total dividen Rp3.579.840.016.227 atau Rp111 per saham untuk kinerja tahun 2025. #Indosat #Dividen2025 #DividenRp111PerSaham - http://Infodigital.co.idhttps://infodigital.co.id/indosat-bagikan-dividen-rp111-per-saham/",isat
2026-05-06,TA UNVR: - TA = 3 MAX - BzONE = day 2 prc naik --> buy signal - Ema20 -9%/bln - Ema5-Ema20 +40%/bln strong reversal,unvr
2026-05-06,"𝐔𝐩𝐝𝐚𝐭𝐞 𝐒𝐜𝐫𝐞𝐞𝐧𝐢𝐧𝐠 𝐖𝐚𝐭𝐜𝐡𝐥𝐢𝐬𝐭 𝐒𝐚𝐡𝐚𝐦 𝐈𝐧𝐝𝐨𝐧𝐞𝐬𝐢𝐚 : 𝐇𝐚𝐫𝐢 𝐑𝐚𝐛𝐮, 𝟎𝟔 𝐌𝐞𝐢 𝟐𝟎𝟐𝟔 (𝐂𝐥𝐨𝐬𝐢𝐧𝐠). I = UNTR, INDF. II = ADRO, MEDC, ARCI, ISAT, BBNI, ITMG. III = UNVR, ENRG, ESSA, PSAB, AMRT, EMAS, JPFA, PTBA, SRTG, ELSA.",unvr
2026-05-06,"Stock Picks 6 May 2026 UNVR Spec Buy with support at 1605, cut loss if breaks below 1570. If it doesnt break below 1605, potential rise to 1675-1710 short term. Disclaimer: http://bit.ly/disclaimer-cgsiid#cgsi#cgsid#stockpicks#sobatgenvest#akuinvestorsaham",unvr
2026-05-06,"IHSG closed up 0.5% today, May 6, 2026 Top Gainers LQ45: 1. UNVR (10.06%) 2. MBMA (6.50%) 3. ESSA (6.47%) Top Losers LQ45: 1. CUAN (-4.62%) 2. AMMN (-3.38%) 3. AADI (-2.85%) wow, MBMAs on a tweeting frenzy, huh—yesterday -8.89% hit by windfall tax sentiment, and today",unvr
2026-05-06,"Gain intraday 6/5 : unvr 8.4%, lucy 7.5%, tpia 7.2%, kota 5.9%, ades 4.9%, brpt 3.9%, ppre 3.6%, ptro 3.5%, bipi 3.2%, raja 1.8%, cdia 1.2%, totl 1.2%.",unvr
2026-05-06,"THS: multiBAGGER: NO Beggars: 5 taon, 10 taon, sejak AWAL Observasi: MAPI UNVR ASII ICBP BBCA BBRI IHSG CPIN adro AMRT pgeo DSSA BYAN BREN jsmr elsa antm arto indy : +3150,00% s.d. +15,05%: konsistensi: 4957,47% (CPIN sjak AWAL): 1384,54% (ICBP sjak AWAL): portofolio:",unvr
2026-05-06,sp 7/5 : 1. bank bjbr adhi mrat ikan asha ggrm unvr aali inov gpso mlpl rccc dkhh panr pack pgeo oasa best lpkr smra pwon cfin hrta adro tins hatm wmuu coin indf. 2. apln essa uvcr king. + : wins.,unvr
2026-05-06,"Ive got UNVR stock, down over 15%. Didnt CL it cuz the fundamentals are solid. Today its already green.",unvr
2026-05-06,Lagi ga bisa mantau market. Ada urusan offline yang makan waktu. Amanin dulu dah fp nya. Semoga ihsg udah bullish lagi. $CUAN $UNVR $OASA,unvr
2026-05-06,"Read here: https://money.kompas.com/read/2026/05/06/131654426/ihsg-sesi-i-ditutup-menguat-ditopang-saham-tpia-brpt-dan-unvr?utm_source=twitter&utm_medium=socialTheJCIclosedup0.65percentatthelevelof7,102inthefirsttradingsessiononWednesday(6/5/2026),drivenbythesurgeinBaritoGroupstocksandtheconsumersectorsuchasUNVR.Themajorityofsectorsmovedpositively,withthe",unvr
2026-05-07,"By chance, the data for 39 investor classifications in April 2026 has already been released, allowing for a comparison of data between the March and April 2026 periods. The stocks observed are 17 stocks in the MSCI Standard for the February 2026 period. AMMN AMRT ASII",bbri
2026-05-07,"I shouldve scooped up some yesterday, right?",bbri
2026-05-07,"ITS POSSIBLE TO SEE INDONESIAS GDP GROWTH AT 5.6%, WHICH IS QUITE HIGH GLOBALLY.. WHICH HAS LED TO FOREIGNERS ACCUMULATING THE MAJORITY OF BIG BANK STOCKS THIS WEEK.. $IHSG $BBCA $BBRI $BMRI $BBNI",bbri
2026-05-07,"Over Four Days, BBRI Stock Rises Nearly 10%, Foreign Investors Scramble",bbri
2026-05-07,"Update Saham BBRI Terbaru (7 Mei 2026) Harga penutupan: Rp3.160 (+Rp10 / +0,32%) Q1 2026 solid: • Laba bersih Rp15,5 T (+13,7% YoY) • Kredit +13,7% • NIM kuat ~7,9% • CASA tumbuh pesat Asing kembali borong saham. #BBRI #SahamIndonesia #Investasi",bbri
2026-05-07,"$BBRI and $BBCA are awesome from fibo 0.7, BBCA awesome from support, bro. Almost hitting fibo. So simple, right, stock analysis. Just draw fibo, thats it, No need for all that fancy mumbo jumbo .",bbri
2026-05-07,BBRI Stock Sells Like Hotcakes #saham #infosaham #investasi,bbri
2026-05-07,"For learning to draw fibo, buy at 0.7 This is what I read from his post, guys. Because by chance Im a swing trading type. Back then when I read about RATU stock or whatever, when drawing fibo at IPO. And it worked. I tried applying it to other stocks. AMRT, BRPT, BBRI, TPIA,",bbri
2026-05-07,"BBRI is starting to rise. Come on, lets go wild, light up ARA ARA.",bbri
2026-05-07,Multi-Day BBRI Stock Buying Action #saham #infosaham #investasi,bbri
2026-05-07,"Check the brokers for the big banks later, bro $BBRI $BBNI $BMRI $BBCA If foreigners net buy, that means theres a signal to enter, Their closing has been awesome, all four of them, these past few days",bbri
2026-05-07,"BBRI Stock Soars, Shareholders Get Ready #saham #infosaham #investasi",bbri
2026-05-07,"feeling bullish, right $BBCA $BBRI $BMRI, got us trapped , #IHSG",bbri
2026-05-07,"Update Screening Watchlist Saham Indonesia : Hari Kamis, 07 Mei 2026 (Closing). I = BBNI, INDF, UNTR, ITMG. II = ADRO, ARCI, ISAT, AKRA, JPFA. III = BBRI, INCO, MDKA, EXCL, AALI, BJBR, BJTM, SRTG, EMAS, PTBA.",bbri
2026-05-07,Akhirnya BBRI sisa BBCA nih masih,bbri
2026-05-07,"Surprisingly, BBCA, which rose 5% amid foreign net selling, only BBRI and BBNI saw foreign net buying, while BMRI was the hardest hit by foreign selling $bbca $bmri $bbni $bbri",bbri
2026-05-07,Viral stocks $bbca $bbri $goto What else?,bbri
2026-05-07,"SCENARIO FOR MSCI ANNOUNCEMENT ON MAY 12, 2026 1. Indonesias total weight in MSCI EM is estimated to decrease from 0.72% to 0.56%, or a reduction of approximately 0.155%. 2. The majority of big bank stocks such as BBCA, BBRI, BMRI, and BBNI will experience a slight",bbri
2026-05-07,"Thats why choose stocks with clear fundamentals and attractive dividend yields When BBRI is at 3000 and BMRI at 4440, those are very attractive prices. Not interested in waiting for the bottom because we dont know where it is If we knew, wed already have 5 units of houses",bbri
2026-05-07,Asing Borong Saham BBRI hingga BRPT Milik Prajogo Rp 2.5 T https://finance.detik.com/bursa-dan-valas/d-8475123/asing-borong-saham-bbri-hingga-brpt-milik-prajogo-rp-2-5-t?utm_source=twitter,bbri
2026-05-07,"#kafeinvestor #idx successfully broke through 1 crucial level 7141 FR61.8% and is now starting to be supported by #bbca >6200 and #bbri which is also already above 3250. today we will see the continuation signal, whether strong or not",bbri
2026-05-07,BBRI will return to 4000 and so will BBNI,bbri
2026-05-07,"That money used to buy BBRI at Rp 3000 per share yesterday could get how many billion shares, Om , the dividends for MBG",bbri
2026-05-07,If bbri crashes..lots of dogs barking..if bbri rises..the dogs all disappear,bbri
2026-05-07,"BBCA has appeared FVG as many as 2x times, bro The same goes with BBRI",bbri
2026-05-07,Not bad. At least the burden has lightened a bit. BBRI is above average. BBCA is still in the red.,bbri
2026-05-07,Target BBRI brpa pak kira2?,bbri
2026-05-07,"ADRO only went up at the start of the session earlier, now its tanking, while BBRIs been flying high from the beginning of the session right up to now",bbri
2026-05-07,"Asik BBRI kepot2 Hapcu buat yg serok kmrn , inget IHSG msh ada GapDown di bwh lg , Happy Cuan konsisten",bbri
2026-05-07,"Come on, who doesnt have a big bank Where Bris BBRI BBCA and Porto are all filled with conglomerate stocks?",bbri
2026-05-07,review XL for trading and reading cute retail comments. CC gets goods fast but price updates are slow. ipot for long-term stock investments. Selling is tough and waiting for H+1 can make you miss the draw. Been holding bbri since 2020 but you can set sell reminders.,bbri
2026-05-07,"Tomorrows volume is gonna spike big time, cause its the dividend payment schedule and usually a bunch of investors reinvest to buy more shares... 30-something trillion in dividends getting paid out tomorrow—if even half of that flows back in, that could push it up by how",bbri
2026-05-07,beli bbri disamperin sama disetrum kalo salah pake kantong bayar,bbri
2026-05-07,when yah BBRI ?,bbri
2026-05-07,"Wanna add this 5 publicly listed companies with the largest profits in Indonesia in 2025 1.BBCA = 57.54 T 2.BBRI = 56.65 T 3.BMRI = 56.29 T 4.ASII = 32.77 T 5.TLKM = 23.65 T Ugh, too lazy to talk about banks again ..wanna focus on finding stocks for the next Q/Semester.. How",bbri
2026-05-07,"Whats up with BBCA, BBRI, BRIS this time? Yesterday, all three of them have already hit their historical PBV lows. The downtrend dynamics have broken, but accumulation hasnt been much yet (V-shaped recovery). The markets revival from the crash indeed starts with the banking",bbri
2026-05-07,$BBRI brings up the FVG impact from BPS news,bbri
2026-05-07,"BBRI 1Q26 NGEGAS! Overall, Bank Rakyat Indonesias performance in 1Q26 appears strong and stable. Net profit grew to Rp15.5 trillion (+13.7% YoY), driven by credit growth and low funding costs.",bbri
2026-05-07,Entering the BBRI stock Selling pressure eases USD IDR also drops slightly,bbri
2026-05-07,"Supported by BBRI Shares, the JCI on Todays Midday Trading Session Settles in the Green Zone",bbri
2026-05-07,Is $BBRI a dividend trap?,bbri
2026-05-07,GM - HARI INI ARA KAN BBRI BMRI BBNI YA OM BANDAR!!!! -,bbri
2026-05-07,"Reminder for those holding ADRO, BBRI: tomorrow there is dividend distribution",bbri
2026-05-07,"Session II earlier still managed to get some even though it was because I forgot to close, no worries, learning again with 1 lot of small change Hopefully this month I can get 25% from the capital Tomorrows the dividend distribution for $BBRI",bbri
2026-05-07,$BBRI $BBCA update BBRI and BBCA rebounded so beautifully this week Still remember last week when big banks were narrated so badly like total trash!,bbri
2026-05-07,"Wake up guys, tomorrow payday from BRI straight to the account",bbri
2026-05-07,Icbp asik . Sdh ajak ych...,icbp
2026-05-07,Icbp.4 jam Dont even ask if its still possible to get in or not...,icbp
2026-05-07,Semoga ICBP sama KLBF naik ke high lagi,icbp
2026-05-07,ICBP aja yg breaked down 10 thn bisa terjadii,icbp
2026-05-07,https://katadata.co.id/finansial/bursa/69fc1e8288410/dugaan-manipulasi-transaksi-rp-5-triliun-di-tlkm-berpotensi-masuk-ranah-hukumdugaan:Rp5T:manipulasi:TLKM:2026:,tlkm
2026-05-07,Telkom (TLKM) Aggressively Expands in the AI Ecosystem #saham #infosaham #investasi,tlkm
2026-05-07,https://katadata.co.id/indepth/telaah/69fb152ed9e8f/anomali-transaksi-rp-5-t-telkom-di-tengah-sorotan-global-indikasi-manipulasiadaapa:TLKM:FCPA:anomali:2026:,tlkm
2026-05-07,Bang BECA full out td pagi 6.050 6.075 6.100 Bangbri never held Just GOTO and TLKM still keeping,tlkm
2026-05-07,"IHSG Opens Stronger at 7,178 Level, BREN to TLKM Stocks Lead the Gains https://bitvonline.com/ekonomi/66286/ihsg-dibuka-menguat-ke-level-7178-saham-bren-hingga-tlkm-pimpin-kenaikan/#IHSG#IHSGHariIni#SahamHariIni#BEI#BursaEfekIndonesia#InvestasiSaham#SahamIndonesia#BREN#TLKM#DSSA#TPIA#PasarModal#InvestorSaham#EkonomiIndonesia#bitvonline#kamis",tlkm
